"date" , "count" , "lang" , "page" , "rank" , "month" , "title"
"2012-06-11" , "1730" , "en" , "R_(programming_language)" , "7189" , "201206" , "R_(programming_language)"
"2012-06-16" , "1084" , "en" , "R_(programming_language)" , "7189" , "201206" , "R_(programming_language)"
"2012-06-17" , "1107" , "en" , "R_(programming_language)" , "7189" , "201206" , "R_(programming_language)"
"2012-06-14" , "1888" , "en" , "R_(programming_language)" , "7189" , "201206" , "R_(programming_language)"
"2012-06-15" , "2257" , "en" , "R_(programming_language)" , "7189" , "201206" , "R_(programming_language)"
"2012-06-18" , "1645" , "en" , "R_(programming_language)" , "7189" , "201206" , "R_(programming_language)"
"2012-06-19" , "1719" , "en" , "R_(programming_language)" , "7189" , "201206" , "R_(programming_language)"
"2012-07-31" , "1759" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-30" , "1575" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-15" , "1065" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-14" , "1156" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-17" , "1847" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-16" , "1691" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-11" , "1804" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-10" , "1842" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-13" , "1635" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-12" , "1830" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-19" , "1743" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-18" , "1891" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-28" , " 952" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-29" , "1062" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-20" , "1639" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-21" , "1160" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-22" , "1055" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-23" , "1648" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-24" , "1841" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-25" , "1941" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-26" , "1917" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-27" , "1636" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-06" , "1882" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-07" , "1244" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-04" , "1519" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-05" , "1760" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-02" , "1517" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-03" , "1652" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-01" , "1176" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-08" , "1093" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-07-09" , "1873" , "en" , "R_(programming_language)" , "7189" , "201207" , "R_(programming_language)"
"2012-08-31" , "1550" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-29" , "1828" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-28" , "2002" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-18" , "1025" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-19" , "1042" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-14" , "1763" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-15" , "1579" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-16" , "1632" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-17" , "1560" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-10" , "1468" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-11" , "1116" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-12" , "1036" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-13" , "1694" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-23" , "1775" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-08" , "1726" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-30" , "1812" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-03" , "1531" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-02" , "1591" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-01" , "1684" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-07" , "1602" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-06" , "1455" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-05" , "1031" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-04" , " 946" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-21" , "1870" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-20" , "1803" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-09" , "1707" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-22" , "1797" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-25" , "1171" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-24" , "1691" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-27" , "1862" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-08-26" , "1077" , "en" , "R_(programming_language)" , "7189" , "201208" , "R_(programming_language)"
"2012-09-08" , "1318" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-09" , "1386" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-01" , "1146" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-02" , "1404" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-03" , "1875" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-04" , "2219" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-05" , "2206" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-06" , "2118" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-07" , "2010" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-26" , "2277" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-27" , "2425" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-24" , "2380" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-25" , "2336" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-22" , "1246" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-23" , "1483" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-20" , "2128" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-21" , "1993" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-28" , "2191" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-29" , "1560" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-19" , "2108" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-18" , "2062" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-17" , "1942" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-16" , "1257" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-15" , "1319" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-14" , "1920" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-13" , "2236" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-12" , "2179" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-11" , "2431" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-10" , "2123" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-09-30" , "1908" , "en" , "R_(programming_language)" , "7189" , "201209" , "R_(programming_language)"
"2012-10-19" , "2096" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-18" , "2247" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-31" , "2151" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-30" , "2233" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-25" , "2323" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-11" , "2381" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-10" , "2207" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-13" , "1373" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-12" , "1941" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-15" , "2361" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-14" , "1344" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-17" , "2322" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-16" , "2413" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-27" , "1388" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-06" , "1397" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-07" , "1427" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-04" , "2203" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-23" , "2354" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-08" , "2058" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-09" , "2300" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-24" , "2485" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-29" , "2081" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-02" , "2182" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-03" , "2219" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-26" , "2107" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-01" , "2573" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-20" , "1384" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-21" , "1723" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-22" , "2227" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-05" , "1984" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-10-28" , "1527" , "en" , "R_(programming_language)" , "7189" , "201210" , "R_(programming_language)"
"2012-11-16" , "1918" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-17" , "1462" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-14" , "2187" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-15" , "2203" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-12" , "2133" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-13" , "2153" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-10" , "1468" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-11" , "1397" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-18" , "1349" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-19" , "2089" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-29" , "2355" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-28" , "2095" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-27" , "2310" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-26" , "2095" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-25" , "1432" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-24" , "1420" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-23" , "1862" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-22" , "1780" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-21" , "1942" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-20" , "2163" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-05" , "2123" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-04" , "1496" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-07" , "2039" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-06" , "2249" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-01" , "2027" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-03" , "1408" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-02" , "1803" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-09" , "2228" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-08" , "2210" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-11-30" , "1943" , "en" , "R_(programming_language)" , "7189" , "201211" , "R_(programming_language)"
"2012-12-29" , "1302" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-17" , "2283" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-16" , "1572" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-15" , "1515" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-14" , "2031" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-13" , "2188" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-12" , "2278" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-11" , "2320" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-10" , "2257" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-31" , "1391" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-30" , "1371" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-19" , "2245" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-18" , "2172" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-01" , "1414" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-02" , "1413" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-03" , "2116" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-04" , "2212" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-05" , "3094" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-06" , "3793" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-07" , "2526" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-08" , "1560" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-09" , "1594" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-24" , "1344" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-25" , "1254" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-22" , "1352" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-23" , "1342" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-20" , "2230" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-21" , "1866" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-26" , "1538" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-27" , "1611" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2012-12-28" , "1584" , "en" , "R_(programming_language)" , "7189" , "201212" , "R_(programming_language)"
"2013-01-12" , "1697" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-13" , "1613" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-10" , "3187" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-11" , "2495" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-16" , "2676" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-17" , "2759" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-14" , "2631" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-15" , "2737" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-30" , "2930" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-18" , "2431" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-19" , "1621" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-31" , "2674" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-29" , "2771" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-28" , "2704" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-23" , "2847" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-22" , "2927" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-21" , "2673" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-20" , "1851" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-27" , "1834" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-26" , "1798" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-25" , "2793" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-24" , "2804" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-01" , "1273" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-03" , "2650" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-02" , "2482" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-05" , "1943" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-04" , "2511" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-07" , "2953" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-06" , "1963" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-09" , "3429" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-01-08" , "3440" , "en" , "R_(programming_language)" , "7189" , "201301" , "R_(programming_language)"
"2013-02-24" , "1696" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-25" , "2422" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-13" , "2440" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-12" , "2746" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-11" , "2457" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-10" , "1605" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-17" , "1704" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-16" , "1753" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-15" , "2441" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-14" , "2415" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-19" , "2495" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-18" , "2304" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-04" , "2649" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-23" , "1645" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-06" , "2797" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-07" , "2649" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-27" , "2716" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-28" , "2681" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-08" , "2515" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-09" , "1645" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-22" , "2246" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-05" , "2680" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-20" , "2684" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-21" , "2562" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-26" , "2537" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-01" , "2546" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-02" , "1713" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-02-03" , "1793" , "en" , "R_(programming_language)" , "7189" , "201302" , "R_(programming_language)"
"2013-03-23" , "1685" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-22" , "2204" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-10" , "1657" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-11" , "2432" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-12" , "2732" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-13" , "2408" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-14" , "2625" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-15" , "2472" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-16" , "1683" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-17" , "1649" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-18" , "2461" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-19" , "2405" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-30" , "1443" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-31" , "1607" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-29" , "1953" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-28" , "2413" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-07" , "2522" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-06" , "2559" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-05" , "2619" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-04" , "2574" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-03" , "1732" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-02" , "1752" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-01" , "2577" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-25" , "2451" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-24" , "1737" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-27" , "2303" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-26" , "2534" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-21" , "2502" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
"2013-03-20" , "2635" , "en" , "R_(programming_language)" , "7189" , "201303" , "R_(programming_language)"
